"t","DHbO2","DHHb","DHbT","Zero","Pulse","Ideal_DHbO2","Ideal_DHHb","Ideal_DHbT","Invert_DHHb","Invert_DHbO2","Invert_Ideal_DHHb"
21.3,1.37173308030765,-0.563192722333454,0.808540357974195,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.563192722333454,-1.37173308030765,0.462167231742583
21.4,1.39014975423856,-0.570281344398069,0.819868409840495,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.570281344398069,-1.39014975423856,0.462167231742583
21.5,1.40497967104479,-0.575946554449743,0.829033116595042,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.575946554449743,-1.40497967104479,0.462167231742583
21.6,1.41686411876515,-0.580437236019904,0.836426882745243,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.580437236019904,-1.41686411876515,0.462167231742583
21.7,1.42633172867535,-0.583960587568384,0.842371141106966,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.583960587568384,-1.42633172867535,0.462167231742583
21.8,1.43381768255203,-0.586688520710112,0.84712916184192,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.586688520710112,-1.43381768255203,0.462167231742583
21.9,1.43967984728306,-0.588763288467433,0.850916558815626,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.588763288467433,-1.43967984728306,0.462167231742583
22,1.4442122425945,-0.59030231749523,0.853909925099273,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.59030231749523,-1.4442122425945,0.462167231742583
22.1,1.44765627396805,-0.59140247224363,0.856253801724421,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.59140247224363,-1.44765627396805,0.462167231742583
22.2,1.45021012384579,-0.592143505831032,0.85806661801476,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.592143505831032,-1.45021012384579,0.462167231742583
22.3,1.45203626241911,-0.592590945323835,0.859445317095279,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.592590945323835,-1.45203626241911,0.462167231742583
22.4,1.4532679181811,-0.592798644244098,0.860469273936999,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.592798644244098,-1.4532679181811,0.462167231742583
22.5,1.4540143009753,-0.59281082458449,0.861203476390813,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.59281082458449,-1.4540143009753,0.462167231742583
22.6000000000001,1.45436490810422,-0.592663776717231,0.861701131386994,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.592663776717231,-1.45436490810422,0.462167231742583
22.7000000000001,1.45439306623199,-0.592387267043875,0.862005799188111,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.592387267043875,-1.45439306623199,0.462167231742583
22.8000000000001,1.45415884135802,-0.592005700411903,0.86215314094612,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.592005700411903,-1.45415884135802,0.462167231742583
22.9000000000001,1.45371142895229,-0.591539078860421,0.862172350091868,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.591539078860421,-1.45371142895229,0.462167231742583
23.0000000000001,1.45309111529383,-0.591003790879768,0.862087324414063,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.591003790879768,-1.45309111529383,0.462167231742583
23.1000000000001,1.45233088618615,-0.590413260462739,0.861917625723407,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.590413260462739,-1.45233088618615,0.462167231742583
23.2000000000001,1.45145774625763,-0.589778480515932,0.861679265741699,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.589778480515932,-1.45145774625763,0.462167231742583
23.3000000000001,1.45049380032557,-0.589108450815829,0.861385349509746,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.589108450815829,-1.45049380032557,0.462167231742583
23.4000000000001,1.44945713970154,-0.588410537464284,0.861046602237252,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.588410537464284,-1.44945713970154,0.462167231742583
23.5000000000001,1.44836256856077,-0.587690767846524,0.860671800714243,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.587690767846524,-1.44836256856077,0.462167231742583
23.6000000000001,1.44722219889394,-0.586954072423012,0.860268126470928,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.586954072423012,-1.44722219889394,0.462167231742583
23.7000000000001,1.44604593801822,-0.586204483036155,0.85984145498206,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.586204483036155,-1.44604593801822,0.462167231742583
23.8000000000001,1.44484188780865,-0.585445295398031,0.859396592410619,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.585445295398031,-1.44484188780865,0.462167231742583
23.9000000000001,1.44361667181127,-0.584679202314234,0.858937469497036,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.584679202314234,-1.44361667181127,0.462167231742583
24.0000000000001,1.44237570301443,-0.583908402772209,0.858467300242225,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.583908402772209,-1.44237570301443,0.462167231742583
24.1000000000001,1.44112340323983,-0.583134691377367,0.857988711862461,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.583134691377367,-1.44112340323983,0.462167231742583
24.2000000000001,1.43986338277307,-0.582359531570958,0.857503851202111,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.582359531570958,-1.43986338277307,0.462167231742583
24.3000000000001,1.4385985874662,-0.581584115653115,0.857014471813088,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.581584115653115,-1.4385985874662,0.462167231742583
24.4000000000001,1.43733141918813,-0.580809413888716,0.856522005299411,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.580809413888716,-1.43733141918813,0.462167231742583
24.5000000000001,1.43606383447442,-0.580036214784755,0.856027619689669,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.580036214784755,-1.43606383447442,0.462167231742583
24.6000000000001,1.43479742525182,-0.579265158017336,0.85553226723448,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.579265158017336,-1.43479742525182,0.462167231742583
24.7000000000001,1.43353348500902,-0.578496761437918,0.855036723571104,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.578496761437918,-1.43353348500902,0.462167231742583
24.8000000000001,1.43227306294278,-0.577731443195688,0.854541619747096,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.577731443195688,-1.43227306294278,0.462167231742583
24.9000000000001,1.43101700827977,-0.576969539814925,0.854047468464842,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.576969539814925,-1.43101700827977,0.462167231742583
25.0000000000001,1.42976600658109,-0.57621132102058,0.853554685560511,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.57621132102058,-1.42976600658109,0.462167231742583
25.1000000000001,1.42852060947594,-0.575457001892872,0.853063607583067,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.575457001892872,-1.42852060947594,0.462167231742583
25.2000000000001,1.42728125899305,-0.574706752788231,0.852574506204817,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.574706752788231,-1.42728125899305,0.462167231742583
25.3000000000001,1.42604830747825,-0.573960707482698,0.852087599995556,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.573960707482698,-1.42604830747825,0.462167231742583
25.4000000000001,1.42482203392144,-0.573218969841406,0.851603064080038,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.573218969841406,-1.42482203392144,0.462167231742583
25.5000000000001,1.42360265730532,-0.572481619268075,0.851121038037249,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.572481619268075,-1.42360265730532,0.462167231742583
25.6000000000001,1.42239034754314,-0.571748715171438,0.850641632371705,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.571748715171438,-1.42239034754314,0.462167231742583
25.7000000000001,1.42118523445346,-0.571020300644477,0.850164933808983,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.571020300644477,-1.42118523445346,0.462167231742583
25.8000000000001,1.41998741503055,-0.570296405410872,0.849691009619676,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.570296405410872,-1.41998741503055,0.462167231742583
25.9000000000001,1.41879695954306,-0.569577048347995,0.849219911195064,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.569577048347995,-1.41879695954306,0.462167231742583
26.0000000000001,1.41761391633548,-0.568862239411843,0.848751676923641,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.568862239411843,-1.41761391633548,0.462167231742583
26.1000000000001,1.41643831595317,-0.568151981363414,0.848286334589758,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.568151981363414,-1.41643831595317,0.462167231742583
26.2000000000001,1.41527017435313,-0.567446271040666,0.847823903312459,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.567446271040666,-1.41527017435313,0.462167231742583
26.3000000000001,1.41410949566978,-0.566745100527058,0.847364395142719,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.566745100527058,-1.41410949566978,0.462167231742583
26.4000000000001,1.41295627436722,-0.566048457994583,0.846907816372635,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.566048457994583,-1.41295627436722,0.462167231742583
26.5000000000001,1.41181049706691,-0.565356328473641,0.846454168593269,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.565356328473641,-1.41181049706691,0.462167231742583
26.6000000000001,1.41067214405048,-0.564668694468764,0.846003449581715,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.564668694468764,-1.41067214405048,0.462167231742583
26.7000000000001,1.40954119041491,-0.563985536412332,0.845555654002581,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.563985536412332,-1.40954119041491,0.462167231742583
26.8000000000001,1.40841760711731,-0.563306833105358,0.845110774011957,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.563306833105358,-1.40841760711731,0.462167231742583
26.9000000000001,1.40730136174948,-0.562632562028597,0.844668799720878,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.562632562028597,-1.40730136174948,0.462167231742583
27.0000000000001,1.40619241922829,-0.561962699631025,0.844229719597266,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.561962699631025,-1.40619241922829,0.462167231742583
27.1000000000001,1.40509074232898,-0.561297221546582,0.843793520782398,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.561297221546582,-1.40509074232898,0.462167231742583
27.2000000000001,1.40399629210057,-0.560636102744439,0.843360189356133,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.560636102744439,-1.40399629210057,0.462167231742583
27.3000000000001,1.40290902828046,-0.559979317729628,0.842929710550834,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.559979317729628,-1.40290902828046,0.462167231742583
27.4000000000001,1.40182890955305,-0.55932684062374,0.842502068929306,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.55932684062374,-1.40182890955305,0.462167231742583
27.5000000000001,1.40075589380945,-0.558678645283265,0.842077248526181,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.558678645283265,-1.40075589380945,0.462167231742583
27.6000000000001,1.39968993834259,-0.558034705376912,0.841655232965678,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.558034705376912,-1.39968993834259,0.462167231742583
27.7000000000001,1.39863100000308,-0.557394994443825,0.841236005559253,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.557394994443825,-1.39863100000308,0.462167231742583
27.8000000000001,1.39757903534658,-0.556759485962829,0.840819549383752,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.556759485962829,-1.39757903534658,0.462167231742583
27.9000000000001,1.39653400072309,-0.556128153377941,0.840405847345153,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.556128153377941,-1.39653400072309,0.462167231742583
28.0000000000001,1.39549585237208,-0.555500970140528,0.839994882231551,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.555500970140528,-1.39549585237208,0.462167231742583
28.1000000000001,1.39446454651247,-0.554877909757437,0.83958663675503,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.554877909757437,-1.39446454651247,0.462167231742583
28.2000000000001,1.39344003936981,-0.554258945784099,0.839181093585708,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.554258945784099,-1.39344003936981,0.462167231742583
28.3000000000001,1.39242228724952,-0.553644051864637,0.838778235384879,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.553644051864637,-1.39242228724952,0.462167231742583
28.4000000000001,1.39141124655649,-0.553033201734152,0.838378044822335,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.553033201734152,-1.39141124655649,0.462167231742583
28.5000000000001,1.39040687384231,-0.55242636924487,0.837980504597439,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.55242636924487,-1.39040687384231,0.462167231742583
28.6000000000001,1.38940912582683,-0.551823528369653,0.837585597457178,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.551823528369653,-1.38940912582683,0.462167231742583
28.7000000000001,1.38841795940274,-0.551224653200222,0.837193306202522,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.551224653200222,-1.38841795940274,0.462167231742583
28.8000000000001,1.38743333167129,-0.550629717968036,0.836803613703253,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.550629717968036,-1.38743333167129,0.462167231742583
28.9000000000001,1.38645519995519,-0.550038697048592,0.836416502906602,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.550038697048592,-1.38645519995519,0.462167231742583
29.0000000000001,1.3854835217864,-0.549451564949621,0.836031956836777,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.549451564949621,-1.3854835217864,0.462167231742583
29.1000000000001,1.38451825494585,-0.548868296338028,0.835649958607817,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.548868296338028,-1.38451825494585,0.462167231742583
29.2000000000001,1.3835593574498,-0.54828886602327,0.835270491426527,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.54828886602327,-1.3835593574498,0.462167231742583
29.3000000000001,1.38260678755084,-0.547713248960619,0.834893538590222,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.547713248960619,-1.38260678755084,0.462167231742583
29.4000000000001,1.3816605037612,-0.547141420265504,0.834519083495692,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.547141420265504,-1.3816605037612,0.462167231742583
29.5000000000001,1.38072046484265,-0.546573355207087,0.834147109635566,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.546573355207087,-1.38072046484265,0.462167231742583
29.6000000000002,1.37978662979845,-0.546009029191382,0.833777600607064,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.546009029191382,-1.37978662979845,0.462167231742583
29.7000000000002,1.37885895790754,-0.545448417803627,0.833410540103912,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.545448417803627,-1.37885895790754,0.462167231742583
29.8000000000002,1.37793740868032,-0.544891496757572,0.833045911922753,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.544891496757572,-1.37793740868032,0.462167231742583
29.9000000000002,1.37702194189696,-0.544338241931882,0.832683699965074,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.544338241931882,-1.37702194189696,0.462167231742583
30.0000000000002,1.37611251758975,-0.54378862935944,0.832323888230306,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.54378862935944,-1.37611251758975,0.462167231742583
30.1000000000002,1.37520909604896,-0.543242635221986,0.831966460826976,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.543242635221986,-1.37520909604896,0.462167231742583
30.2000000000002,1.37431163780937,-0.542700235850404,0.831611401958966,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.542700235850404,-1.37431163780937,0.462167231742583
30.3000000000002,1.37342010367507,-0.542161407738064,0.831258695937009,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.542161407738064,-1.37342010367507,0.462167231742583
30.4000000000002,1.37253445468106,-0.541626127506959,0.8309083271741,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.541626127506959,-1.37253445468106,0.462167231742583
30.5000000000002,1.37165465214242,-0.541094371960071,0.830560280182354,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.541094371960071,-1.37165465214242,0.462167231742583
30.6000000000002,1.37078065759991,-0.540566118021957,0.830214539577952,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.540566118021957,-1.37078065759991,0.462167231742583
30.7000000000002,1.36991243285418,-0.540041342777101,0.829871090077077,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.540041342777101,-1.36991243285418,0.462167231742583
30.8000000000002,1.36904993995643,-0.539520023459957,0.829529916496469,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.539520023459957,-1.36904993995643,0.462167231742583
30.9000000000002,1.36819314119921,-0.539002137446857,0.829191003752356,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.539002137446857,-1.36819314119921,0.462167231742583
31.0000000000002,1.36734199912384,-0.538487662262952,0.828854336860886,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.538487662262952,-1.36734199912384,0.462167231742583
31.1000000000002,1.36649647650779,-0.5379765755698,0.828519900937991,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.5379765755698,-1.36649647650779,0.462167231742583
31.2000000000002,1.3656565363878,-0.537468855191435,0.828187681196368,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.537468855191435,-1.3656565363878,0.462167231742583
31.3000000000002,1.36482214201803,-0.536964479072239,0.827857662945789,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.536964479072239,-1.36482214201803,0.462167231742583
31.4000000000002,1.3639932569214,-0.536463425323689,0.827529831597715,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.536463425323689,-1.3639932569214,0.462167231742583
31.5000000000002,1.36316984483153,-0.535965672177483,0.827204172654049,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.535965672177483,-1.36316984483153,0.462167231742583
31.6000000000002,1.362351869739,-0.535471198020176,0.826880671718826,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.535471198020176,-1.362351869739,0.462167231742583
31.7000000000002,1.36153929585268,-0.534979981367485,0.826559314485195,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.534979981367485,-1.36153929585268,0.462167231742583
31.8000000000002,1.36073208762748,-0.534492000882466,0.826240086745017,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.534492000882466,-1.36073208762748,0.462167231742583
31.9000000000002,1.35993020974568,-0.534007235362225,0.82592297438346,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.534007235362225,-1.35993020974568,0.462167231742583
32.0000000000002,1.35913362712618,-0.533525663746062,0.825607963380122,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.533525663746062,-1.35913362712618,0.462167231742583
32.1000000000002,1.3583423049066,-0.533047265101729,0.825295039804871,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.533047265101729,-1.3583423049066,0.462167231742583
32.2000000000002,1.35755620845997,-0.53257201863741,0.824984189822558,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.53257201863741,-1.35755620845997,0.462167231742583
32.3000000000002,1.35677530338398,-0.532099903695169,0.824675399688815,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.532099903695169,-1.35677530338398,0.462167231742583
32.4000000000002,1.35599955550329,-0.531630899752813,0.824368655750476,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.531630899752813,-1.35599955550329,0.462167231742583
32.5000000000002,1.3552289308607,-0.531164986417394,0.82406394444331,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.531164986417394,-1.3552289308607,0.462167231742583
32.6000000000002,1.3544633957343,-0.530702143436812,0.823761252297487,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.530702143436812,-1.3544633957343,0.462167231742583
32.7000000000002,1.35370291659811,-0.530242350672211,0.823460565925899,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.530242350672211,-1.35370291659811,0.462167231742583
32.8000000000002,1.35294746017348,-0.529785588137401,0.823161872036081,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.529785588137401,-1.35294746017348,0.462167231742583
32.9000000000002,1.35219699337785,-0.529331835957947,0.822865157419898,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.529331835957947,-1.35219699337785,0.462167231742583
33.0000000000002,1.35145148335921,-0.52888107440009,0.822570408959123,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.52888107440009,-1.35145148335921,0.462167231742583
33.1000000000002,1.35071089747341,-0.528433283850944,0.822277613622461,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.528433283850944,-1.35071089747341,0.462167231742583
33.2000000000002,1.34997520329486,-0.527988444832516,0.821986758462344,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.527988444832516,-1.34997520329486,0.462167231742583
33.3000000000002,1.34924436860216,-0.527546537981252,0.821697830620906,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.527546537981252,-1.34924436860216,0.462167231742583
33.4000000000002,1.34851836139579,-0.527107544073459,0.821410817322331,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.527107544073459,-1.34851836139579,0.462167231742583
33.5000000000002,1.34779714987314,-0.526671443997529,0.821125705875616,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.526671443997529,-1.34779714987314,0.462167231742583
33.6000000000002,1.3470807024503,-0.526238218771795,0.820842483678504,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.526238218771795,-1.3470807024503,0.462167231742583
33.7000000000002,1.34636898774956,-0.525807849542019,0.820561138207538,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.525807849542019,-1.34636898774956,0.462167231742583
33.8000000000002,1.34566197459422,-0.525380317571774,0.820281657022448,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.525380317571774,-1.34566197459422,0.462167231742583
33.9000000000002,1.34495963200297,-0.524955604237661,0.820004027765307,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.524955604237661,-1.34495963200297,0.462167231742583
34.0000000000002,1.34426192922564,-0.524533691060014,0.819728238165624,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.524533691060014,-1.34426192922564,0.462167231742583
34.1000000000002,1.34356883568138,-0.52411455965391,0.819454276027471,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.52411455965391,-1.34356883568138,0.462167231742583
34.2000000000002,1.34288032100955,-0.523698191770947,0.819182129238598,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.523698191770947,-1.34288032100955,0.462167231742583
34.3000000000002,1.3421963550411,-0.523284569273414,0.818911785767682,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.523284569273414,-1.3421963550411,0.462167231742583
34.4000000000002,1.3415169078076,-0.522873674145799,0.818643233661803,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.522873674145799,-1.3415169078076,0.462167231742583
34.5000000000002,1.34084194953242,-0.522465488485139,0.818376461047279,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.522465488485139,-1.34084194953242,0.462167231742583
34.6000000000002,1.34017145064716,-0.52205999451462,0.818111456132542,0,1,1.2412067601973,-0.462167231742583,0.779039528454717,0.52205999451462,-1.34017145064716,0.462167231742583
